Maxes: size of table (n, m): 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119	0.92836	0.92836	0.936816	0.949763	0.965317	0.982442	1.00051	1.01913	1.038	1.05693	1.07576	1.09434	1.11258	1.13035	1.14757	1.16413	1.17993	1.19487	1.20884	1.22172	1.2334	1.24375	1.25262	1.25989	1.26539	1.26896	1.27044	1.26966	1.26641	1.26051	1.25176	1.23993	1.2248	1.20614	1.18371	1.15726	1.12652	1.09123	1.0511	1.00584	0.955168	0.898763	0.836312	0.767487	0.691954	0.609369	0.519377	0.421617	0.315716	0.201293	0.0779581	-0.0546874	-0.197052	-0.349552	-0.512614	-0.686674	-0.872174	-1.06957	-1.27932	-1.50189	-1.73777	-1.98744	-2.25141	-2.53017	-2.82424	-3.13415	-3.46043	-3.80362	-4.16427	-4.54294	-4.94019	-5.35661	-5.79278	-6.2493	-6.72677	-7.22579	-7.74701	-8.29104	-8.85852	-9.45011	-10.0665	-10.7082	-11.3761	-12.0708	-12.793	-13.5433	-14.3226	-15.1315	-15.9707	-16.8411	-17.7433	-18.6781	-19.6463	-20.6487	-21.686	-22.7591	-23.8688	-25.0158	-26.2011	-27.4255	-28.6897	-29.9948	
120	0.93203	0.93203	0.940286	0.952928	0.968121	0.984867	1.00257	1.02087	1.03951	1.05835	1.07726	1.09619	1.1151	1.13397	1.15281	1.17162	1.19045	1.20933	1.22833	1.24751	1.26694	1.28673	1.30697	1.32779	1.34929	1.37163	1.39496	1.41944	1.44525	1.47257	1.50162	1.53262	1.56579	1.60139	1.63968	1.68094	1.72547	1.77358	1.82559	1.88186	1.94275	2.00863	2.07991	2.157	2.24035	2.3304	2.42762	2.53252	2.6456	2.7674	2.89848	3.0394	3.19077	3.35319	3.52733	3.71382	3.91336	4.12665	4.35442	4.59743	4.85645	5.13228	5.42574	5.73769	6.06899	6.42054	6.79326	7.18811	7.60606	8.0481	8.51527	9.00861	9.52921	10.0782	10.6566	11.2658	11.9067	12.5808	13.2891	14.0331	14.8139	15.633	16.4916	17.3913	18.3334	19.3193	20.3506	21.4287	22.5553	23.7318	24.96	26.2414	27.5777	28.9707	30.422	31.9335	33.5069	35.1441	36.847	38.6175	40.4575	42.369	
121	0.93561	0.93561	0.943666	0.956002	0.970835	0.9872	1.00454	1.0225	1.04088	1.05955	1.07844	1.09751	1.11677	1.13624	1.15597	1.17603	1.19651	1.21749	1.2391	1.26147	1.28474	1.30907	1.33464	1.36163	1.39025	1.42071	1.45326	1.48813	1.52561	1.56596	1.6095	1.65653	1.70738	1.76241	1.82197	1.88647	1.95629	2.03185	2.11361	2.202	2.2975	2.40062	2.51186	2.63175	2.76085	2.89973	3.04898	3.2092	3.38104	3.56513	3.76216	3.97282	4.19781	4.43787	4.69376	4.96625	5.25614	5.56425	5.89142	6.2385	6.60639	6.99598	7.40821	7.84402	8.30439	8.7903	9.30277	9.84285	10.4116	11.0101	11.6394	12.3007	12.9952	13.724	14.4882	15.2893	16.1282	17.0065	17.9252	18.8858	19.8896	20.938	22.0322	23.1739	24.3643	25.6049	26.8973	28.2429	29.6433	31.1	32.6145	34.1886	35.8238	37.5218	39.2842	41.1128	43.0092	44.9753	47.0128	49.1236	51.3093	53.572	
122	0.93909	0.93909	0.946934	0.958934	0.973337	0.989188	1.00592	1.02318	1.04072	1.05838	1.07604	1.09362	1.11105	1.12827	1.14524	1.16191	1.17825	1.19421	1.20975	1.22482	1.23938	1.25338	1.26674	1.2794	1.29129	1.30232	1.3124	1.32142	1.32929	1.33586	1.34101	1.34459	1.34644	1.3464	1.34428	1.33987	1.33298	1.32337	1.31079	1.295	1.27572	1.25266	1.22551	1.19394	1.15762	1.11618	1.06925	1.01642	0.957277	0.89138	0.81827	0.737467	0.648469	0.550752	0.443771	0.326958	0.19972	0.061443	-0.0885125	-0.250809	-0.426136	-0.615205	-0.818754	-1.03755	-1.27238	-1.52407	-1.79345	-2.0814	-2.38882	-2.71664	-3.06582	-3.43733	-3.8322	-4.25147	-4.69621	-5.16754	-5.66658	-6.19451	-6.75252	-7.34184	-7.96374	-8.61952	-9.31051	-10.0381	-10.8036	-11.6085	-12.4543	-13.3424	-14.2744	-15.2519	-16.2765	-17.3498	-18.4735	-19.6493	-20.879	-22.1643	-23.5072	-24.9094	-26.3729	-27.8996	-29.4915	-31.1507	
123	0.94248	0.94248	0.950113	0.961777	0.97575	0.991088	1.00722	1.02377	1.04048	1.05715	1.07361	1.08975	1.10542	1.12052	1.13492	1.14849	1.16111	1.17264	1.18293	1.19181	1.19911	1.20464	1.2082	1.20957	1.2085	1.20474	1.19802	1.18804	1.1745	1.15706	1.13535	1.10902	1.07767	1.04086	0.998164	0.949112	0.893212	0.829951	0.758787	0.679156	0.590466	0.492099	0.383409	0.263726	0.132349	-0.0114506	-0.168429	-0.339371	-0.525093	-0.72644	-0.944286	-1.17954	-1.43313	-1.70604	-1.99925	-2.31381	-2.65077	-3.01124	-3.39635	-3.80725	-4.24515	-4.71128	-5.20691	-5.73334	-6.2919	-6.88397	-7.51095	-8.1743	-8.8755	-9.61605	-10.3975	-11.2215	-12.0896	-13.0036	-13.965	-14.9757	-16.0375	-17.1521	-18.3214	-19.5474	-20.832	-22.1771	-23.5848	-25.0572	-26.5963	-28.2044	-29.8835	-31.6359	-33.4639	-35.3699	-37.3561	-39.425	-41.579	-43.8206	-46.1523	-48.5767	-51.0965	-53.7142	-56.4327	-59.2545	-62.1826	-65.2198	
124	0.94578	0.94578	0.953213	0.964571	0.978183	0.993141	1.00891	1.02514	1.04161	1.05817	1.07472	1.09117	1.10748	1.1236	1.13952	1.15522	1.17068	1.18591	1.20091	1.21568	1.23026	1.24464	1.25885	1.27293	1.28691	1.30082	1.31471	1.32864	1.34264	1.3568	1.37117	1.38584	1.40088	1.4164	1.43249	1.44926	1.46683	1.48532	1.50488	1.52566	1.5478	1.57149	1.5969	1.62423	1.65369	1.68549	1.71987	1.75707	1.79735	1.841	1.8883	1.93955	1.99508	2.05524	2.12036	2.19083	2.26704	2.34939	2.43832	2.53427	2.6377	2.7491	2.86897	2.99785	3.13628	3.28484	3.4441	3.61469	3.79725	3.99243	4.20092	4.42343	4.66068	4.91345	5.18251	5.46867	5.77278	6.09568	6.43828	6.80149	7.18625	7.59355	8.02438	8.47978	8.96081	9.46856	10.0042	10.5688	11.1635	11.7897	12.4486	13.1414	13.8694	14.634	15.4367	16.2787	17.1616	18.0868	19.0559	20.0705	21.132	22.2422	
125	0.94898	0.94898	0.956202	0.96723	0.980439	0.99495	1.01025	1.02602	1.04207	1.05828	1.07459	1.09096	1.1074	1.12395	1.14065	1.15757	1.1748	1.19246	1.21067	1.22957	1.24933	1.27012	1.29215	1.31564	1.34083	1.36797	1.39736	1.42928	1.46408	1.50209	1.54369	1.58928	1.63928	1.69414	1.75433	1.82036	1.89274	1.97206	2.05888	2.15382	2.25754	2.37071	2.49404	2.62827	2.77418	2.93257	3.1043	3.29022	3.49126	3.70837	3.94253	4.19476	4.46612	4.75772	5.07068	5.40619	5.76545	6.14974	6.56034	6.9986	7.46591	7.96367	8.49337	9.05652	9.65468	10.2894	10.9625	11.6754	12.4301	13.2282	14.0717	14.9624	15.9022	16.8931	17.9371	19.0364	20.1931	21.4093	22.6873	24.0294	25.4379	26.9152	28.4638	30.0861	31.7848	33.5624	35.4216	37.3651	39.3957	41.5163	43.7298	46.039	48.4471	50.957	53.572	56.2951	59.1298	62.0791	65.1467	68.3358	71.65	75.0928	
126	0.95209	0.95209	0.959101	0.969792	0.982572	0.996571	1.01127	1.02634	1.04155	1.05677	1.07186	1.08676	1.10139	1.11572	1.12969	1.14328	1.15645	1.16919	1.18147	1.19326	1.20454	1.21528	1.22548	1.23509	1.2441	1.25248	1.26019	1.2672	1.27349	1.27901	1.28372	1.28757	1.29052	1.29252	1.29351	1.29342	1.2922	1.28976	1.28604	1.28095	1.27441	1.26632	1.25657	1.24507	1.2317	1.21633	1.19884	1.17909	1.15692	1.1322	1.10476	1.07441	1.04098	1.00429	0.964116	0.920258	0.872489	0.820575	0.764268	0.703312	0.637435	0.566354	0.489774	0.407385	0.318865	0.223877	0.12207	0.0130794	-0.103477	-0.227993	-0.360882	-0.50257	-0.653503	-0.814139	-0.984959	-1.16646	-1.35914	-1.56355	-1.78024	-2.00976	-2.25271	-2.50971	-2.78136	-3.06834	-3.37129	-3.69092	-4.02794	-4.38307	-4.75708	-5.15075	-5.56487	-6.00028	-6.45782	-6.93836	-7.44281	-7.97208	-8.52712	-9.10891	-9.71846	-10.3568	-11.0249	-11.724	
127	0.9551	0.9551	0.9619	0.972261	0.984635	0.998175	1.01237	1.0269	1.04154	1.05612	1.07053	1.08465	1.09841	1.1117	1.12445	1.13656	1.14795	1.15851	1.16812	1.17668	1.18403	1.19004	1.19453	1.19733	1.19824	1.19703	1.19348	1.18733	1.17831	1.1661	1.15041	1.13087	1.10712	1.07877	1.04539	1.00655	0.961755	0.910518	0.852301	0.786543	0.712652	0.630002	0.537939	0.435771	0.322777	0.198197	0.0612388	-0.088927	-0.253167	-0.432384	-0.627522	-0.83956	-1.06952	-1.31846	-1.5875	-1.87776	-2.19044	-2.52677	-2.88803	-3.27553	-3.69064	-4.13478	-4.6094	-5.11601	-5.65616	-6.23146	-6.84357	-7.49418	-8.18505	-8.918	-9.69488	-10.5176	-11.3881	-12.3085	-13.2808	-14.3072	-15.3897	-16.5308	-17.7326	-18.9977	-20.3282	-21.7269	-23.1962	-24.7386	-26.357	-28.054	-29.8323	-31.695	-33.6448	-35.6848	-37.818	-40.0476	-42.3767	-44.8086	-47.3466	-49.9941	-52.7546	-55.6316	-58.6286	-61.7495	-64.9978	-68.3776	
128	0.95801	0.95801	0.964588	0.974595	0.986523	0.999548	1.01318	1.02711	1.04114	1.05512	1.06897	1.08262	1.09603	1.10916	1.122	1.13454	1.14677	1.15871	1.17036	1.18172	1.19283	1.2037	1.21434	1.2248	1.23509	1.24524	1.2553	1.26529	1.27527	1.28526	1.29531	1.30548	1.31582	1.32637	1.3372	1.34836	1.35993	1.37197	1.38455	1.39774	1.41163	1.42629	1.44182	1.45831	1.47585	1.49454	1.5145	1.53582	1.55863	1.58305	1.6092	1.63721	1.66723	1.6994	1.73386	1.77078	1.81032	1.85264	1.89793	1.94637	1.99815	2.05347	2.11253	2.17556	2.24277	2.3144	2.39069	2.47188	2.55823	2.65002	2.74752	2.85102	2.9608	3.07719	3.2005	3.33105	3.46918	3.61526	3.76963	3.93267	4.10477	4.28633	4.47775	4.67945	4.89188	5.11549	5.35072	5.59807	5.85802	6.13108	6.41776	6.71859	7.03413	7.36494	7.7116	8.07471	8.45486	8.8527	9.26887	9.70402	10.1588	10.634	
129	0.96083	0.96083	0.967197	0.976874	0.988395	1.00096	1.0141	1.0275	1.04098	1.0544	1.06768	1.08076	1.09362	1.10622	1.11859	1.13073	1.14266	1.15443	1.16609	1.17769	1.18932	1.20106	1.21301	1.22528	1.238	1.2513	1.26535	1.28031	1.29638	1.31377	1.33268	1.35338	1.37613	1.40119	1.4289	1.45956	1.49353	1.53118	1.57291	1.61915	1.67034	1.72696	1.78951	1.85852	1.93457	2.01822	2.11012	2.21091	2.32128	2.44195	2.57367	2.71723	2.87345	3.04319	3.22735	3.42686	3.6427	3.87588	4.12745	4.39851	4.6902	5.00368	5.3402	5.701	6.0874	6.50077	6.94249	7.41403	7.91689	8.45261	9.02278	9.62906	10.2731	10.9568	11.6818	12.45	13.2634	14.1238	15.0334	15.9941	17.0082	18.0779	19.2053	20.3928	21.6427	22.9576	24.3398	25.7921	27.3168	28.9169	30.595	32.3538	34.1964	36.1257	38.1446	40.2563	42.464	44.7707	47.1799	49.695	52.3192	55.0562	
130	0.96355	0.96355	0.969705	0.979059	0.990199	1.00236	1.0151	1.02813	1.04129	1.05447	1.06759	1.08061	1.09352	1.1063	1.11895	1.13148	1.1439	1.15624	1.16851	1.18073	1.19293	1.20514	1.21737	1.22965	1.24201	1.25447	1.26706	1.2798	1.29271	1.30582	1.31914	1.33269	1.34649	1.36056	1.3749	1.38954	1.40448	1.41972	1.43529	1.45116	1.46736	1.48387	1.50069	1.51782	1.53524	1.55294	1.57091	1.58912	1.60755	1.62618	1.64497	1.6639	1.68292	1.70199	1.72108	1.74012	1.75907	1.77787	1.79645	1.81475	1.83269	1.85021	1.86721	1.88361	1.89933	1.91425	1.92829	1.94132	1.95324	1.96392	1.97324	1.98107	1.98727	1.99169	1.99418	1.99458	1.99273	1.98845	1.98156	1.97188	1.95921	1.94335	1.92409	1.90121	1.87449	1.84368	1.80856	1.76885	1.72432	1.67468	1.61966	1.55897	1.49231	1.41939	1.33987	1.25344	1.15976	1.05849	0.949262	0.831716	0.705472	0.570142	
131	0.96618	0.96618	0.972125	0.981149	0.991884	1.00359	1.01583	1.02834	1.04095	1.05356	1.0661	1.07853	1.09083	1.10298	1.11499	1.12686	1.1386	1.15021	1.1617	1.17309	1.18437	1.19555	1.20662	1.21758	1.22842	1.23912	1.24965	1.25998	1.27007	1.27987	1.28931	1.29833	1.30685	1.31476	1.32197	1.32836	1.33379	1.33811	1.34116	1.34276	1.34272	1.34082	1.33683	1.33051	1.32158	1.30975	1.29471	1.27613	1.25366	1.22692	1.19551	1.15901	1.11695	1.06887	1.01427	0.952604	0.883327	0.805846	0.719547	0.62378	0.51787	0.401105	0.272744	0.132011	-0.0219025	-0.189841	-0.372685	-0.571348	-0.786784	-1.01998	-1.27197	-1.54382	-1.83663	-2.15156	-2.4898	-2.85256	-3.24114	-3.65685	-4.10104	-4.57513	-5.08058	-5.61887	-6.19156	-6.80025	-7.44657	-8.13223	-8.85896	-9.62856	-10.4429	-11.3038	-12.2133	-13.1734	-14.1861	-15.2536	-16.378	-17.5616	-18.8066	-20.1154	-21.4904	-22.9341	-24.449	-26.0377	
132	0.96871	0.96871	0.974443	0.983138	0.993464	1.0047	1.01641	1.02832	1.04026	1.05209	1.06373	1.0751	1.08615	1.09682	1.10706	1.11685	1.12612	1.13485	1.14299	1.15048	1.1573	1.16337	1.16866	1.1731	1.17663	1.1792	1.18073	1.18117	1.18043	1.17844	1.17513	1.17041	1.1642	1.15642	1.14697	1.13576	1.12269	1.10768	1.09061	1.07139	1.04991	1.02606	0.999738	0.970827	0.939216	0.904787	0.867424	0.827008	0.783418	0.736531	0.686224	0.632371	0.574846	0.513521	0.448267	0.378954	0.305452	0.227629	0.145352	0.0584891	-0.0330938	-0.12953	-0.230955	-0.337502	-0.449306	-0.566502	-0.689225	-0.817608	-0.951785	-1.09189	-1.23806	-1.39042	-1.54911	-1.71426	-1.886	-2.06445	-2.24975	-2.44202	-2.64139	-2.84799	-3.06193	-3.28334	-3.51234	-3.74904	-3.99356	-4.24601	-4.50652	-4.77517	-5.05209	-5.33737	-5.63112	-5.93344	-6.24442	-6.56416	-6.89274	-7.23026	-7.57679	-7.93242	-8.29722	-8.67127	-9.05464	-9.44738	
133	0.97114	0.97114	0.976651	0.984991	0.994869	1.00557	1.01669	1.02793	1.03913	1.05015	1.06088	1.07125	1.08119	1.09064	1.09954	1.10783	1.11547	1.12239	1.12855	1.13387	1.13831	1.14179	1.14426	1.14564	1.14587	1.14488	1.1426	1.13896	1.13387	1.12727	1.11909	1.10924	1.09765	1.08426	1.06898	1.05175	1.0325	1.01116	0.987679	0.961984	0.934024	0.903747	0.871106	0.83606	0.798572	0.758612	0.716157	0.671192	0.623706	0.573701	0.521184	0.466174	0.408697	0.348791	0.286505	0.221898	0.155042	0.0860213	0.0149326	-0.0581134	-0.132992	-0.209564	-0.287674	-0.367153	-0.447813	-0.52945	-0.611845	-0.694756	-0.777927	-0.86108	-0.943917	-1.02612	-1.10735	-1.18726	-1.26544	-1.34151	-1.41503	-1.48555	-1.55258	-1.61564	-1.67419	-1.72766	-1.7755	-1.81707	-1.85174	-1.87885	-1.8977	-1.90756	-1.90767	-1.89725	-1.87546	-1.84147	-1.79437	-1.73324	-1.65714	-1.56506	-1.45598	-1.32883	-1.18252	-1.0159	-0.827787	-0.616975	
134	0.97348	0.97348	0.97878	0.98679	0.996262	1.00651	1.01713	1.02786	1.03853	1.04904	1.05928	1.06922	1.07882	1.08804	1.09686	1.10529	1.11332	1.12096	1.12821	1.13509	1.14162	1.14783	1.15374	1.1594	1.16483	1.17009	1.17523	1.1803	1.18535	1.19046	1.1957	1.20113	1.20685	1.21294	1.21949	1.2266	1.23437	1.24291	1.25235	1.26279	1.27438	1.28723	1.3015	1.31733	1.33487	1.35427	1.37572	1.39937	1.4254	1.454	1.48536	1.51967	1.55715	1.59799	1.64241	1.69065	1.74292	1.79947	1.86053	1.92635	1.9972	2.07332	2.155	2.2425	2.33611	2.43611	2.5428	2.65648	2.77746	2.90605	3.04257	3.18735	3.34072	3.50301	3.67458	3.85578	4.04697	4.2485	4.46076	4.68411	4.91894	5.16564	5.4246	5.69623	5.98094	6.27913	6.59122	6.91765	7.25884	7.61523	7.98725	8.37537	8.78004	9.2017	9.64084	10.0979	10.5734	11.0678	11.5816	12.1152	12.6693	13.2442	
135	0.97572	0.97572	0.980809	0.988496	0.997586	1.00743	1.01765	1.02803	1.03841	1.04872	1.05892	1.06898	1.0789	1.08871	1.09843	1.10811	1.1178	1.12757	1.13747	1.1476	1.15804	1.16888	1.18024	1.19223	1.20496	1.21856	1.23317	1.24894	1.26602	1.28457	1.30475	1.32674	1.35074	1.37692	1.40549	1.43666	1.47063	1.50765	1.54792	1.5917	1.63923	1.69075	1.74653	1.80683	1.87193	1.94209	2.01762	2.09879	2.18591	2.27928	2.37921	2.486	2.59999	2.72149	2.85084	2.98836	3.1344	3.2893	3.45339	3.62704	3.81059	4.0044	4.20883	4.42424	4.65098	4.88943	5.13996	5.40292	5.67869	5.96764	6.27013	6.58654	6.91723	7.26258	7.62295	7.99871	8.39022	8.79785	9.22196	9.6629	10.121	10.5967	11.0903	11.6021	12.1324	12.6817	13.2502	13.8383	14.4463	15.0744	15.723	16.3925	17.083	17.7949	18.5284	19.2838	20.0614	20.8614	21.684	22.5295	23.398	24.2899	
136	0.97786	0.97786	0.982727	0.99006	0.998701	1.00802	1.01765	1.02736	1.037	1.04649	1.05578	1.06482	1.07359	1.0821	1.09035	1.09835	1.1061	1.11363	1.12096	1.1281	1.13509	1.14194	1.14868	1.15534	1.16193	1.16847	1.175	1.18152	1.18805	1.19462	1.20122	1.20789	1.21461	1.2214	1.22826	1.23519	1.24218	1.24923	1.25631	1.26343	1.27054	1.27763	1.28468	1.29163	1.29846	1.30511	1.31155	1.3177	1.32352	1.32892	1.33385	1.33822	1.34194	1.34492	1.34706	1.34827	1.34842	1.3474	1.34507	1.34132	1.336	1.32895	1.32003	1.30907	1.2959	1.28034	1.26221	1.24131	1.21744	1.19038	1.15992	1.12583	1.08787	1.04579	0.999347	0.948272	0.892293	0.831129	0.764489	0.692074	0.613574	0.528672	0.437038	0.338336	0.232218	0.118327	-0.00370285	-0.134249	-0.273698	-0.422447	-0.580902	-0.74948	-0.928608	-1.11872	-1.32027	-1.53372	-1.75953	-1.99817	-2.25015	-2.51596	-2.79612	-3.09114	
137	0.9799	0.9799	0.984544	0.991524	0.999714	1.0085	1.01749	1.02647	1.03525	1.04371	1.05177	1.05932	1.0663	1.07264	1.07827	1.08311	1.08708	1.0901	1.09209	1.09294	1.09256	1.09082	1.0876	1.08278	1.0762	1.06772	1.05717	1.04438	1.02915	1.0113	0.990595	0.966825	0.93975	0.909121	0.874672	0.836128	0.793197	0.745574	0.692942	0.634965	0.571297	0.501576	0.425422	0.342445	0.252236	0.154373	0.0484168	-0.0660862	-0.189606	-0.322627	-0.465653	-0.619199	-0.783799	-0.960004	-1.14838	-1.34951	-1.56399	-1.79243	-2.03548	-2.29377	-2.56797	-2.85877	-3.16685	-3.49295	-3.83778	-4.20211	-4.58668	-4.99229	-5.41973	-5.86983	-6.3434	-6.84131	-7.36442	-7.9136	-8.48977	-9.09383	-9.72672	-10.3894	-11.0828	-11.8079	-12.5658	-13.3574	-14.1838	-15.046	-15.945	-16.8821	-17.8582	-18.8745	-19.932	-21.032	-22.1756	-23.364	-24.5984	-25.8799	-27.2098	-28.5894	-30.0198	-31.5024	-33.0384	-34.6291	-36.2759	-37.98	
138	0.98185	0.98185	0.986283	0.99294	1.00075	1.00913	1.01773	1.02634	1.03483	1.04311	1.0511	1.05877	1.06608	1.073	1.07953	1.08563	1.09129	1.09649	1.10122	1.10545	1.10917	1.11235	1.11498	1.11702	1.11845	1.11923	1.11934	1.11874	1.11739	1.11526	1.1123	1.10847	1.10373	1.09803	1.09132	1.08356	1.07469	1.06466	1.05342	1.0409	1.02707	1.01185	0.995198	0.977049	0.957347	0.936033	0.913047	0.888333	0.86183	0.83348	0.803225	0.771008	0.736772	0.70046	0.662018	0.621391	0.578528	0.533375	0.485884	0.436007	0.383696	0.328908	0.271601	0.211734	0.149269	0.0841727	0.0164113	-0.0540442	-0.127221	-0.203141	-0.281826	-0.363292	-0.447552	-0.534617	-0.624491	-0.717176	-0.81267	-0.910967	-1.01206	-1.11592	-1.22254	-1.33189	-1.44394	-1.55866	-1.676	-1.79592	-1.91837	-2.0433	-2.17063	-2.30031	-2.43225	-2.56638	-2.70261	-2.84085	-2.981	-3.12295	-3.26659	-3.4118	-3.55845	-3.7064	-3.85553	-4.00567	
139	0.9837	0.9837	0.987922	0.994255	1.00168	1.00965	1.01786	1.02613	1.03435	1.04249	1.05052	1.05847	1.06637	1.07427	1.08225	1.09037	1.09876	1.1075	1.11672	1.12656	1.13716	1.14868	1.1613	1.17519	1.19057	1.20763	1.22662	1.24776	1.27133	1.29758	1.32682	1.35933	1.39545	1.43552	1.47988	1.52891	1.583	1.64256	1.70802	1.77982	1.85844	1.94435	2.03806	2.1401	2.25102	2.37139	2.50179	2.64284	2.79517	2.95944	3.13634	3.32655	3.5308	3.74986	3.98448	4.23548	4.50366	4.78988	5.095	5.41994	5.7656	6.13295	6.52295	6.9366	7.37495	7.83903	8.32994	8.84878	9.39669	9.97484	10.5844	11.2267	11.9028	12.6141	13.3619	14.1476	14.9724	15.8379	16.7454	17.6963	18.6922	19.7346	20.8251	21.9651	23.1564	24.4006	25.6993	27.0542	28.4672	29.9398	31.4741	33.0717	34.7346	36.4646	38.2637	40.1338	42.077	44.0953	46.1907	48.3653	50.6213	52.9608	
140	0.98544	0.98544	0.989429	0.995384	1.00232	1.00968	1.01717	1.02456	1.03173	1.0386	1.04509	1.05116	1.05678	1.06193	1.06659	1.07074	1.07438	1.0775	1.08009	1.08215	1.08368	1.08469	1.08517	1.08513	1.08459	1.08354	1.08201	1.08	1.07752	1.07461	1.07127	1.06753	1.06342	1.05895	1.05417	1.0491	1.04378	1.03825	1.03254	1.0267	1.02078	1.01482	1.00887	1.003	0.997258	0.991702	0.986398	0.981413	0.976815	0.972678	0.969075	0.966086	0.963792	0.962276	0.961625	0.96193	0.963283	0.965779	0.969518	0.974601	0.98113	0.989214	0.998962	1.01049	1.0239	1.03932	1.05687	1.07667	1.09884	1.12352	1.15083	1.1809	1.21387	1.24988	1.28905	1.33154	1.37749	1.42703	1.48032	1.53751	1.59874	1.66416	1.73394	1.80821	1.88715	1.97091	2.05964	2.15351	2.25268	2.35731	2.46756	2.5836	2.7056	2.83372	2.96812	3.10898	3.25646	3.41074	3.57198	3.74034	3.91601	4.09915	
141	0.9871	0.9871	0.990878	0.996503	1.00303	1.00992	1.01688	1.02368	1.03017	1.03625	1.04181	1.04677	1.05104	1.05452	1.05713	1.05875	1.05928	1.05859	1.05655	1.053	1.04779	1.04073	1.03162	1.02027	1.00644	0.989882	0.970339	0.947527	0.921145	0.890872	0.856367	0.817268	0.773191	0.723731	0.668461	0.60693	0.538664	0.463166	0.379914	0.288361	0.187936	0.0780404	-0.0419485	-0.172681	-0.314835	-0.469115	-0.636254	-0.817012	-1.01218	-1.22258	-1.44906	-1.69249	-1.95379	-2.2339	-2.53379	-2.85447	-3.19697	-3.56236	-3.95175	-4.36626	-4.80707	-5.27539	-5.77245	-6.29953	-6.85794	-7.44902	-8.07416	-8.73478	-9.43232	-10.1683	-10.9442	-11.7617	-12.6223	-13.5277	-14.4795	-15.4796	-16.5296	-17.6315	-18.7869	-19.9979	-21.2663	-22.5941	-23.9834	-25.4362	-26.9546	-28.5407	-30.1968	-31.9251	-33.7278	-35.6073	-37.566	-39.6062	-41.7305	-43.9413	-46.2412	-48.6328	-51.1187	-53.7017	-56.3845	-59.1698	-62.0605	-65.0596	
142	0.98865	0.98865	0.992217	0.997526	1.00369	1.01024	1.0169	1.02352	1.03001	1.03633	1.04247	1.04842	1.05421	1.05987	1.06543	1.07096	1.07648	1.08208	1.0878	1.09371	1.09989	1.1064	1.11332	1.12073	1.12871	1.13734	1.14671	1.15691	1.16802	1.18013	1.19335	1.20775	1.22344	1.24052	1.25908	1.27922	1.30104	1.32465	1.35013	1.3776	1.40716	1.43891	1.47295	1.50939	1.54833	1.58988	1.63413	1.68119	1.73117	1.78417	1.84028	1.89962	1.96228	2.02836	2.09797	2.17121	2.24816	2.32893	2.41362	2.50233	2.59513	2.69214	2.79344	2.89911	3.00926	3.12397	3.24331	3.36739	3.49628	3.63006	3.76882	3.91262	4.06155	4.21568	4.37509	4.53983	4.70999	4.88563	5.0668	5.25358	5.44603	5.64419	5.84814	6.05791	6.27357	6.49515	6.72272	6.9563	7.19595	7.4417	7.6936	7.95166	8.21593	8.48644	8.76322	9.04628	9.33565	9.63135	9.9334	10.2418	10.5566	10.8778	
143	0.9901	0.9901	0.993433	0.998364	1.00404	1.01	1.01597	1.02179	1.02739	1.03271	1.03773	1.04247	1.04695	1.05123	1.05536	1.05942	1.06351	1.06773	1.07219	1.07705	1.08246	1.08858	1.09561	1.10374	1.11322	1.12427	1.13716	1.15219	1.16964	1.18986	1.21319	1.24001	1.2707	1.3057	1.34545	1.39043	1.44112	1.49807	1.56182	1.63296	1.7121	1.79987	1.89696	2.00407	2.12192	2.25129	2.39298	2.54781	2.71665	2.90042	3.10003	3.31647	3.55073	3.80388	4.07699	4.37117	4.6876	5.02746	5.392	5.78249	6.20026	6.64667	7.12311	7.63103	8.17193	8.74733	9.35881	10.008	10.6965	11.4262	12.1986	13.0157	13.8793	14.7913	15.7537	16.7684	17.8375	18.963	20.1472	21.3923	22.7004	24.0739	25.5152	27.0266	28.6106	30.2697	32.0066	33.8237	35.7239	37.7098	39.7843	41.9501	44.2103	46.5676	49.0253	51.5864	54.254	57.0313	59.9215	62.9281	66.0544	69.3038	
